"ID"	"Estado"	"Periodo"	"año"	"Género"	"Edad"	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
15	Activo	2019-9	2019	M	 44 	1225529	Medellín	Vinculación Inicial	Primer Trabajo	6	No
16	Activo	2019-10	2019	F	 61 	2421985	Bogotá	Vinculación Inicial	Primer Trabajo	3	No
17	Activo	2019-11	2019	M	 46 	3766816	Bogotá	Traslado de AFP	Porvenir	7	No
18	Activo	2019-12	2019	M	 63 	3723065	Barranquilla	Traslado de AFP	Porvenir	10	No
19	Activo	2019-1	2019	M	 35 	2801147	Medellín	Traslado de AFP	Porvenir	3	Si
20	Activo	2019-2	2019	F	 42 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
21	Activo	2019-3	2019	M	 49 	3095928	Cartagena	Traslado de AFP	Protección	10	No
22	Activo	2019-4	2019	M	 66 	1735885	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
23	Activo	2019-5	2019	M	 24 	3815011	Bogotá	Traslado de AFP	Skandia	10	No
24	Activo	2019-6	2019	M	 18 	1341529	Cali	Traslado de AFP	Porvenir	1	No
25	Activo	2019-7	2019	F	 23 	2592325	Medellín	Traslado de AFP	Porvenir	10	No
26	Activo	2019-8	2019	F	 55 	3006460	Bogotá	Traslado de AFP	Protección	9	No
27	Activo	2019-9	2019	F	 40 	3269403	Bogotá	Traslado de AFP	Porvenir	10	No
28	Activo	2019-10	2019	M	 18 	2633833	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
29	Activo	2019-11	2019	M	 18 	2489816	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
30	Activo	2019-12	2019	F	 34 	3241026	Bogotá	Traslado de AFP	Porvenir	6	No
31	Activo	2019-1	2019	M	 39 	1458184	Bogotá	Traslado de AFP	Protección	10	No
32	Activo	2019-2	2019	M	 44 	1155993	Bucaramenga	Vinculación Inicial	Primer Trabajo	9	Si
33	Activo	2019-3	2019	M	 43 	1458184	Bogotá	Traslado de AFP	Porvenir	4	No
34	Activo	2019-4	2019	M	 51 	2245451	Bogotá	Traslado de AFP	Porvenir	6	No
35	Activo	2019-5	2019	F	 40 	2703210	Bucaramenga	Vinculación Inicial	Primer Trabajo	4	No
36	Activo	2019-6	2019	M	 40 	2647715	Bogotá	Traslado de AFP	Porvenir	10	No
37	Activo	2019-7	2019	M	 44 	1868781	Bogotá	Traslado de AFP	Porvenir	10	No
38	Activo	2019-8	2019	M	 20 	3201945	Bogotá	Traslado de AFP	Porvenir	5	No
39	Activo	2019-9	2019	M	 38 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
40	Activo	2019-10	2019	F	 50 	3045243	Bogotá	Traslado de AFP	Porvenir	2	Si
41	Activo	2019-11	2019	M	 51 	5524899	Medellín	Traslado de AFP	Protección	10	No
42	Activo	2019-12	2019	F	 60 	1826703	Bogotá	Traslado de AFP	Porvenir	8	No
43	Activo	2019-1	2019	M	 55 	1458184	Bogotá	Traslado de AFP	Porvenir	3	No
44	Activo	2019-2	2019	M	 30 	3250668	Bogotá	Traslado de AFP	Porvenir	10	No
45	Activo	2019-3	2019	M	 21 	3505137	Cartagena	Traslado de AFP	Porvenir	10	No
46	Activo	2019-4	2019	M	 57 	5389340	Bogotá	Traslado de AFP	Porvenir	10	No
47	Activo	2019-5	2019	F	 18 	2701256	Bogotá	Traslado de AFP	Porvenir	10	No
48	Activo	2019-6	2019	M	 59 	1920284	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
49	Activo	2019-7	2019	F	 21 	3165394	Bogotá	Vinculación Inicial	Primer Trabajo	6	Si
50	Activo	2019-8	2019	F	 19 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
51	Activo	2019-9	2019	M	 50 	2766856	Bucaramenga	Traslado de AFP	Protección	10	Si
52	Activo	2019-10	2019	F	 20 	2948530	Cali	Traslado de AFP	Porvenir	6	No
53	Activo	2019-11	2019	F	 18 	2233827	Bogotá	Traslado de AFP	Protección	10	No
54	Activo	2019-12	2019	M	 47 	1458184	Bogotá	Traslado de AFP	Protección	8	No
55	Activo	2019-1	2019	M	 41 	4037133	Bogotá	Traslado de AFP	Porvenir	2	No
56	Activo	2019-2	2019	M	 32 	4336094	Barranquilla	Traslado de AFP	Porvenir	4	No
57	Activo	2019-3	2019	F	 46 	2462415	Cartagena	Traslado de AFP	Skandia	5	No
58	Activo	2019-4	2019	M	 66 	3359403	Cartagena	Traslado de AFP	Protección	10	No
59	Activo	2019-5	2019	M	 18 	2079728	Barranquilla	Traslado de AFP	Porvenir	3	Si
60	Activo	2019-6	2019	M	 47 	2102132	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
61	Activo	2019-7	2019	F	 49 	2347220	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
62	Activo	2019-8	2019	F	 18 	1710876	Medellín	Vinculación Inicial	Primer Trabajo	7	No
63	Activo	2019-9	2019	M	 29 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
64	Activo	2019-10	2019	M	 30 	1458184	Bogotá	Traslado de AFP	Protección	6	No
65	Activo	2019-11	2019	F	 57 	5242588	Bogotá	Traslado de AFP	Porvenir	8	No
66	Activo	2019-12	2019	M	 58 	6922264	Medellín	Traslado de AFP	Porvenir	4	No
67	Activo	2019-1	2019	F	 45 	4049386	Cali	Traslado de AFP	Porvenir	4	No
68	Activo	2019-2	2019	M	 31 	5164852	Bucaramenga	Traslado de AFP	Porvenir	10	No
69	Activo	2019-3	2019	F	 46 	1522887	Bogotá	Traslado de AFP	Porvenir	7	Si
70	Activo	2019-4	2019	M	 64 	3281610	Bogotá	Traslado de AFP	Protección	6	No
71	Activo	2019-5	2019	M	 39 	3004169	Bogotá	Traslado de AFP	Porvenir	10	No
72	Activo	2019-6	2019	F	 18 	3060698	Bogotá	Traslado de AFP	Porvenir	10	No
73	Activo	2019-7	2019	M	 66 	2590431	Cartagena	Traslado de AFP	Skandia	6	No
74	Activo	2019-8	2019	F	 18 	4030775	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
75	Activo	2019-9	2019	M	 42 	3548972	Bogotá	Traslado de AFP	Protección	9	No
76	Activo	2019-10	2019	F	 66 	1283202	Cartagena	Traslado de AFP	Protección	3	No
77	Activo	2019-11	2019	M	 18 	4960838	Bogotá	Traslado de AFP	Porvenir	8	No
78	Activo	2019-12	2019	F	 18 	2131489	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
79	Activo	2019-1	2019	M	 31 	1458184	Bogotá	Traslado de AFP	Porvenir	4	No
80	Activo	2019-2	2019	M	 24 	2745041	Bogotá	Traslado de AFP	Protección	10	No
81	Activo	2019-3	2019	M	 45 	5823902	Barranquilla	Traslado de AFP	Protección	9	No
82	Activo	2019-4	2019	F	 23 	1401751	Medellín	Traslado de AFP	Skandia	10	No
83	Activo	2019-5	2019	M	 20 	5765952	Cartagena	Traslado de AFP	Protección	9	No
84	Activo	2019-6	2019	M	 27 	3745785	Bogotá	Traslado de AFP	Skandia	8	No
85	Activo	2019-7	2019	M	 47 	4453902	Barranquilla	Traslado de AFP	Porvenir	9	No
86	Activo	2019-8	2019	M	 43 	2231584	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
87	Activo	2019-9	2019	F	 31 	3495115	Bogotá	Traslado de AFP	Porvenir	5	No
88	Activo	2019-10	2019	M	 64 	4704826	Bogotá	Traslado de AFP	Skandia	3	No
89	Activo	2019-11	2019	M	 66 	1458184	Bogotá	Traslado de AFP	Porvenir	5	No
90	Activo	2019-12	2019	M	 60 	1458184	Bogotá	Traslado de AFP	Porvenir	5	No
91	Activo	2019-1	2019	M	 38 	3899255	Bogotá	Traslado de AFP	Porvenir	10	No
92	Activo	2019-2	2019	F	 36 	2074066	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
93	Activo	2019-3	2019	F	 66 	1458184	Bogotá	Traslado de AFP	Porvenir	9	No
94	Activo	2019-4	2019	M	 33 	3040830	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
95	Activo	2019-5	2019	M	 18 	2460385	Barranquilla	Traslado de AFP	Porvenir	10	No
96	Activo	2019-6	2019	M	 18 	2056272	Cali	Vinculación Inicial	Primer Trabajo	6	No
97	Activo	2019-7	2019	F	 40 	2499672	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
98	Activo	2019-8	2019	M	 37 	2669799	Cali	Traslado de AFP	Protección	6	Si
99	Activo	2019-9	2019	M	 18 	1458184	Bogotá	Traslado de AFP	Porvenir	8	No
100	Activo	2019-10	2019	F	 27 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
101	Activo	2019-11	2019	F	 66 	1458184	Bogotá	Traslado de AFP	Porvenir	5	No
102	Activo	2019-12	2019	F	 29 	3738954	Cali	Traslado de AFP	Porvenir	4	No
103	Activo	2019-1	2019	M	 27 	4541357	Bucaramenga	Traslado de AFP	Porvenir	4	No
104	Activo	2019-2	2019	M	 23 	2926109	Bucaramenga	Vinculación Inicial	Primer Trabajo	6	No
105	Activo	2019-3	2019	M	 55 	2358831	Cartagena	Traslado de AFP	Porvenir	10	No
106	Activo	2019-4	2019	F	 31 	2302723	Cali	Traslado de AFP	Protección	8	No
107	Activo	2019-5	2019	F	 18 	4308880	Cali	Traslado de AFP	Protección	4	No
108	Activo	2019-6	2019	F	 37 	3727998	Bogotá	Traslado de AFP	Protección	9	No
109	Activo	2019-7	2019	M	 58 	1555590	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
110	Activo	2019-8	2019	F	 57 	4863916	Bogotá	Traslado de AFP	Protección	6	No
111	Activo	2019-9	2019	M	 44 	1957977	Bogotá	Traslado de AFP	Protección	10	No
112	Activo	2019-10	2019	M	 26 	2289131	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
113	Activo	2019-11	2019	M	 57 	6506424	Bogotá	Traslado de AFP	Porvenir	8	No
114	Activo	2019-12	2019	F	 24 	5434302	Bucaramenga	Traslado de AFP	Protección	8	No
115	Activo	2019-1	2019	F	 18 	2973418	Bogotá	Traslado de AFP	Protección	10	Si
116	Activo	2019-2	2019	F	 63 	2427564	Bogotá	Traslado de AFP	Porvenir	4	No
117	Activo	2019-3	2019	M	 39 	4211705	Bogotá	Traslado de AFP	Porvenir	10	No
118	Activo	2019-4	2019	M	 18 	1707810	Barranquilla	Traslado de AFP	Porvenir	6	No
119	Activo	2019-5	2019	M	 19 	2438106	Bogotá	Traslado de AFP	Porvenir	10	No
120	Activo	2019-6	2019	F	 30 	3277559	Bogotá	Traslado de AFP	Protección	1	No
121	Activo	2019-7	2019	F	 32 	3259969	Cartagena	Traslado de AFP	Protección	5	No
122	Activo	2019-8	2019	F	 28 	2815580	Bogotá	Traslado de AFP	Porvenir	6	No
123	Activo	2019-9	2019	F	 27 	4169245	Cartagena	Traslado de AFP	Protección	6	No
124	Activo	2019-10	2019	F	 38 	2180070	Cartagena	Traslado de AFP	Porvenir	8	No
125	Activo	2019-11	2019	M	 63 	4342235	Bogotá	Traslado de AFP	Porvenir	10	No
126	Activo	2019-12	2019	M	 63 	2334469	Medellín	Traslado de AFP	Porvenir	8	No
127	Activo	2019-1	2019	M	 41 	5338350	Bogotá	Traslado de AFP	Porvenir	6	No
128	Activo	2019-2	2019	M	 54 	1727028	Barranquilla	Traslado de AFP	Porvenir	7	No
129	Activo	2019-3	2019	M	 64 	1647368	Bogotá	Traslado de AFP	Porvenir	9	No
130	Activo	2019-4	2019	M	 66 	3464161	Bogotá	Traslado de AFP	Protección	4	No
131	Activo	2019-5	2019	M	 18 	1375228	Medellín	Vinculación Inicial	Primer Trabajo	6	No
132	Activo	2019-6	2019	M	 18 	1458184	Bogotá	Traslado de AFP	Porvenir	9	No
133	Activo	2019-7	2019	M	 18 	1999762	Bogotá	Traslado de AFP	Porvenir	6	No
134	Activo	2019-8	2019	F	 37 	1312366	Barranquilla	Traslado de AFP	Porvenir	3	No
135	Activo	2019-9	2019	F	 36 	845747	Bucaramenga	Vinculación Inicial	Primer Trabajo	5	No
136	Activo	2019-10	2019	F	 41 	1643719	Barranquilla	Traslado de AFP	Porvenir	5	No
137	Activo	2019-11	2019	M	 51 	1774058	Bogotá	Traslado de AFP	Protección	10	No
138	Activo	2019-12	2019	F	 39 	3677478	Bogotá	Traslado de AFP	Protección	10	No
139	Activo	2019-1	2019	F	 25 	2486550	Cali	Traslado de AFP	Protección	5	No
140	Activo	2019-2	2019	F	 51 	3631774	Barranquilla	Traslado de AFP	Protección	1	No
141	Activo	2019-3	2019	F	 18 	4894678	Medellín	Traslado de AFP	Porvenir	10	No
142	Activo	2019-4	2019	F	 39 	1268620	Bucaramenga	Traslado de AFP	Porvenir	8	No
143	Activo	2019-5	2019	F	 66 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
144	Activo	2019-6	2019	F	 36 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
145	Activo	2019-7	2019	M	 26 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
146	Activo	2019-8	2019	M	 31 	5144495	Bogotá	Traslado de AFP	Porvenir	7	No
147	Activo	2019-9	2019	F	 46 	1974982	Medellín	Traslado de AFP	Porvenir	7	No
148	Activo	2019-10	2019	M	 33 	3621887	Cali	Traslado de AFP	Porvenir	10	No
149	Activo	2019-11	2019	F	 19 	2525157	Bogotá	Traslado de AFP	Porvenir	9	No
150	Activo	2019-12	2019	M	 66 	4918847	Medellín	Traslado de AFP	Porvenir	4	No
151	Activo	2019-1	2019	F	 66 	2771868	Bogotá	Traslado de AFP	Porvenir	10	No
152	Activo	2019-2	2019	M	 66 	2870842	Bucaramenga	Traslado de AFP	Porvenir	10	No
153	Activo	2019-3	2019	M	 37 	4110714	Cartagena	Traslado de AFP	Porvenir	4	Si
154	Activo	2019-4	2019	M	 45 	2955313	Barranquilla	Traslado de AFP	Porvenir	10	No
155	Activo	2019-5	2019	M	 66 	2663689	Cartagena	Traslado de AFP	Protección	8	No
156	Activo	2019-6	2019	F	 20 	1458184	Bogotá	Traslado de AFP	Porvenir	4	Si
157	Activo	2019-7	2019	F	 41 	3258728	Bogotá	Traslado de AFP	Protección	9	No
158	Activo	2019-8	2019	M	 56 	2717701	Bogotá	Traslado de AFP	Porvenir	10	No
159	Activo	2019-9	2019	M	 18 	4834386	Bogotá	Traslado de AFP	Protección	5	No
160	Activo	2019-10	2019	F	 66 	2047502	Bogotá	Vinculación Inicial	Primer Trabajo	9	Si
161	Activo	2019-11	2019	F	 66 	2660143	Bogotá	Traslado de AFP	Porvenir	6	No
162	Activo	2019-12	2019	F	 50 	2313616	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
163	Activo	2019-1	2019	M	 47 	1312366	Barranquilla	Traslado de AFP	Porvenir	7	No
164	Activo	2019-2	2019	M	 40 	1458184	Bogotá	Traslado de AFP	Skandia	6	No
165	Activo	2019-3	2019	M	 18 	1312366	Barranquilla	Traslado de AFP	Porvenir	10	No
166	Activo	2019-4	2019	F	 18 	3003470	Bogotá	Traslado de AFP	Porvenir	2	No
167	Activo	2019-5	2019	F	 58 	3356898	Medellín	Traslado de AFP	Porvenir	9	No
168	Activo	2019-6	2019	F	 54 	1385275	Medellín	Traslado de AFP	Protección	10	No
169	Activo	2019-7	2019	M	 18 	3581931	Cali	Traslado de AFP	Protección	9	No
170	Activo	2019-8	2019	F	 54 	4313619	Barranquilla	Traslado de AFP	Porvenir	7	No
171	Activo	2019-9	2019	M	 45 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
172	Activo	2019-10	2019	F	 42 	4657424	Cali	Traslado de AFP	Protección	8	No
173	Activo	2019-11	2019	F	 52 	5645754	Bogotá	Traslado de AFP	Porvenir	10	No
174	Activo	2019-12	2019	F	 50 	4224950	Bogotá	Traslado de AFP	Porvenir	10	No
175	Activo	2019-1	2019	F	 28 	2150076	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
176	Activo	2019-2	2019	F	 18 	1458184	Bogotá	Traslado de AFP	Porvenir	10	Si
177	Activo	2019-3	2019	M	 19 	3603112	Cali	Traslado de AFP	Protección	10	No
178	Activo	2019-4	2019	M	 18 	1689477	Cartagena	Traslado de AFP	Porvenir	3	No
179	Activo	2019-5	2019	F	 56 	5889182	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
180	Activo	2019-6	2019	M	 52 	1385275	Medellín	Traslado de AFP	Skandia	9	No
181	Activo	2019-7	2019	F	 50 	1287942	Bogotá	Vinculación Inicial	Primer Trabajo	3	Si
182	Activo	2019-8	2019	F	 37 	2880180	Bogotá	Vinculación Inicial	Primer Trabajo	5	No
183	Activo	2019-9	2019	F	 26 	2401664	Bogotá	Traslado de AFP	Porvenir	10	No
184	Activo	2019-10	2019	F	 22 	3922574	Cali	Traslado de AFP	Skandia	7	No
185	Activo	2019-11	2019	F	 54 	3454997	Bogotá	Traslado de AFP	Porvenir	5	No
186	Activo	2019-12	2019	M	 37 	4849885	Bogotá	Traslado de AFP	Porvenir	10	No
187	Activo	2019-1	2019	F	 33 	3930628	Cartagena	Traslado de AFP	Porvenir	10	No
188	Activo	2019-2	2019	M	 25 	3537747	Bogotá	Traslado de AFP	Porvenir	6	No
189	Activo	2019-3	2019	F	 64 	4583562	Bogotá	Traslado de AFP	Porvenir	1	Si
190	Activo	2019-4	2019	M	 45 	2256458	Bogotá	Traslado de AFP	Porvenir	10	No
191	Activo	2019-5	2019	F	 45 	2951334	Bogotá	Traslado de AFP	Protección	9	No
192	Activo	2019-6	2019	F	 18 	2944028	Bogotá	Traslado de AFP	Protección	10	No
193	Activo	2019-7	2019	M	 37 	1312366	Barranquilla	Traslado de AFP	Protección	10	No
194	Activo	2019-8	2019	M	 43 	1812700	Bogotá	Vinculación Inicial	Primer Trabajo	5	Si
195	Activo	2019-9	2019	M	 52 	4329437	Bogotá	Traslado de AFP	Porvenir	10	No
196	Activo	2019-10	2019	M	 53 	1737347	Medellín	Traslado de AFP	Porvenir	10	No
197	Activo	2019-11	2019	M	 30 	5005000	Barranquilla	Traslado de AFP	Porvenir	10	No
198	Activo	2019-12	2019	M	 62 	1385275	Medellín	Traslado de AFP	Protección	10	No
199	Activo	2019-1	2019	M	 66 	1485795	Bogotá	Traslado de AFP	Protección	6	No
200	Activo	2019-2	2019	M	 39 	3509009	Cartagena	Traslado de AFP	Protección	8	No
201	Activo	2019-3	2019	F	 18 	2443426	Bogotá	Traslado de AFP	Porvenir	5	No
202	Activo	2019-4	2019	M	 24 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
203	Activo	2019-5	2019	F	 28 	3798854	Bogotá	Traslado de AFP	Porvenir	7	No
204	Activo	2019-6	2019	M	 41 	1706874	Bucaramenga	Vinculación Inicial	Primer Trabajo	5	No
205	Activo	2019-7	2019	M	 28 	4133649	Bogotá	Traslado de AFP	Porvenir	10	No
206	Activo	2019-8	2019	F	 21 	1438632	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
207	Activo	2019-9	2019	F	 45 	3036822	Cartagena	Traslado de AFP	Porvenir	5	No
208	Activo	2019-10	2019	F	 41 	1661661	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
209	Activo	2019-11	2019	M	 28 	1458184	Bogotá	Traslado de AFP	Protección	9	No
210	Activo	2019-12	2019	M	 41 	3643065	Medellín	Traslado de AFP	Skandia	9	No
211	Activo	2019-1	2019	M	 39 	1741414	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
212	Activo	2019-2	2019	M	 53 	2949606	Bogotá	Vinculación Inicial	Primer Trabajo	2	No
213	Activo	2019-3	2019	M	 36 	3153897	Cali	Traslado de AFP	Porvenir	6	No
214	Activo	2019-4	2019	F	 52 	4359365	Bogotá	Traslado de AFP	Porvenir	9	No
215	Activo	2019-5	2019	F	 59 	1088981	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
216	Activo	2019-6	2019	M	 51 	3923479	Barranquilla	Traslado de AFP	Porvenir	10	No
217	Activo	2019-7	2019	M	 18 	1388788	Medellín	Traslado de AFP	Skandia	7	No
218	Activo	2019-8	2019	M	 18 	4643102	Bogotá	Traslado de AFP	Porvenir	5	No
219	Activo	2019-9	2019	M	 37 	4105954	Bogotá	Traslado de AFP	Protección	6	No
220	Activo	2019-10	2019	F	 32 	1458184	Bogotá	Traslado de AFP	Porvenir	5	Si
221	Activo	2019-11	2019	M	 18 	1505468	Bucaramenga	Vinculación Inicial	Primer Trabajo	10	No
222	Activo	2019-12	2019	F	 50 	2647518	Bogotá	Traslado de AFP	Porvenir	9	No
223	Activo	2019-1	2019	M	 49 	2630213	Cali	Traslado de AFP	Porvenir	10	No
224	Activo	2019-2	2019	F	 26 	2608001	Bogotá	Traslado de AFP	Porvenir	10	No
225	Activo	2019-3	2019	M	 60 	2195871	Cali	Vinculación Inicial	Primer Trabajo	8	No
226	Activo	2019-4	2019	F	 34 	1458184	Bogotá	Traslado de AFP	Protección	10	No
227	Activo	2019-5	2019	M	 45 	4443454	Bogotá	Traslado de AFP	Porvenir	6	No
228	Activo	2019-6	2019	M	 18 	1458184	Bogotá	Traslado de AFP	Protección	10	No
229	Activo	2019-7	2019	M	 31 	1458184	Bogotá	Traslado de AFP	Porvenir	10	No
230	Activo	2019-8	2019	F	 30 	1312366	Barranquilla	Traslado de AFP	Protección	10	No
231	Activo	2019-9	2019	F	 60 	3783971	Cartagena	Traslado de AFP	Skandia	5	No
232	Activo	2019-10	2019	M	 66 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
233	Activo	2019-11	2019	F	 32 	4385265	Bogotá	Traslado de AFP	Porvenir	4	Si
234	Activo	2019-12	2019	M	 43 	2362998	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
235	Activo	2019-1	2019	F	 18 	5477603	Medellín	Traslado de AFP	Porvenir	10	No
236	Activo	2019-2	2019	M	 36 	5627675	Bogotá	Traslado de AFP	Porvenir	10	Si
237	Activo	2019-3	2019	F	 39 	2694949	Cartagena	Traslado de AFP	Protección	9	No
238	Activo	2019-4	2019	F	 35 	1268620	Bucaramenga	Traslado de AFP	Protección	9	No
239	Activo	2019-5	2019	M	 18 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
240	Activo	2019-6	2019	F	 18 	2617812	Bogotá	Traslado de AFP	Protección	8	No
241	Activo	2019-7	2019	M	 66 	1744665	Bogotá	Traslado de AFP	Porvenir	8	No
242	Activo	2019-8	2019	M	 66 	4448482	Bogotá	Traslado de AFP	Porvenir	10	No
243	Activo	2019-9	2019	F	 49 	1935047	Bogotá	Traslado de AFP	Protección	10	No
244	Activo	2019-10	2019	M	 66 	2513525	Bogotá	Traslado de AFP	Skandia	9	No
245	Activo	2019-11	2019	F	 43 	1312366	Barranquilla	Traslado de AFP	Protección	2	No
246	Activo	2019-12	2019	F	 20 	4477484	Bogotá	Traslado de AFP	Porvenir	10	No
247	Activo	2019-1	2019	F	 66 	4902456	Bogotá	Traslado de AFP	Porvenir	3	No
248	Activo	2019-2	2019	M	 43 	4606462	Bogotá	Traslado de AFP	Skandia	7	No
249	Activo	2019-3	2019	F	 34 	2864174	Bogotá	Traslado de AFP	Protección	10	No
250	Activo	2019-4	2019	M	 18 	2293056	Cali	Traslado de AFP	Porvenir	10	No
251	Activo	2019-5	2019	F	 34 	4145150	Cartagena	Traslado de AFP	Protección	10	No
252	Activo	2019-6	2019	M	 44 	1725394	Medellín	Traslado de AFP	Porvenir	10	No
253	Activo	2019-7	2019	M	 47 	4372208	Bogotá	Traslado de AFP	Porvenir	10	Si
254	Activo	2019-8	2019	F	 31 	3342759	Bogotá	Traslado de AFP	Skandia	10	No
255	Activo	2019-9	2019	M	 28 	972123	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
256	Activo	2019-10	2019	M	 28 	6744872	Cartagena	Traslado de AFP	Porvenir	10	No
257	Activo	2019-11	2019	M	 64 	2750395	Cartagena	Traslado de AFP	Protección	10	No
258	Activo	2019-12	2019	F	 19 	1377007	Cartagena	Traslado de AFP	Protección	10	No
259	Activo	2019-1	2019	M	 50 	3062841	Bucaramenga	Traslado de AFP	Skandia	10	No
260	Activo	2019-2	2019	F	 18 	2034104	Bogotá	Traslado de AFP	Protección	6	No
261	Activo	2019-3	2019	F	 24 	4776784	Bogotá	Traslado de AFP	Porvenir	8	No
262	Activo	2019-4	2019	M	 53 	4809680	Bogotá	Traslado de AFP	Protección	6	No
263	Activo	2019-5	2019	F	 18 	3304318	Barranquilla	Traslado de AFP	Porvenir	10	No
264	Activo	2019-6	2019	M	 66 	4450754	Bogotá	Traslado de AFP	Porvenir	10	Si
265	Activo	2019-7	2019	F	 42 	923517	Medellín	Vinculación Inicial	Primer Trabajo	10	No
266	Activo	2019-8	2019	F	 54 	2585303	Barranquilla	Traslado de AFP	Skandia	4	No
267	Activo	2019-9	2019	F	 18 	6525849	Bogotá	Traslado de AFP	Porvenir	5	No
268	Activo	2019-10	2019	M	 47 	6760450	Bogotá	Traslado de AFP	Porvenir	5	Si
269	Activo	2019-11	2019	M	 47 	1475518	Bogotá	Traslado de AFP	Skandia	3	No
270	Activo	2019-12	2019	F	 53 	3431017	Bogotá	Traslado de AFP	Protección	10	No
271	Activo	2019-1	2019	F	 54 	4772190	Bogotá	Traslado de AFP	Protección	10	No
272	Activo	2019-2	2019	M	 18 	1751205	Cali	Traslado de AFP	Porvenir	10	No
273	Activo	2019-3	2019	F	 31 	2440869	Bogotá	Traslado de AFP	Porvenir	9	No
274	Activo	2019-4	2019	M	 18 	2047804	Cartagena	Vinculación Inicial	Primer Trabajo	9	No
275	Activo	2019-5	2019	M	 18 	1458184	Bogotá	Traslado de AFP	Protección	7	Si
276	Activo	2019-6	2019	F	 38 	1458184	Bogotá	Traslado de AFP	Protección	7	No
277	Activo	2019-7	2019	M	 18 	3321507	Cartagena	Traslado de AFP	Porvenir	4	Si
278	Activo	2019-8	2019	M	 31 	3618960	Cartagena	Traslado de AFP	Protección	6	No
279	Activo	2019-9	2019	F	 27 	993766	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
280	Activo	2019-10	2019	M	 32 	4077453	Barranquilla	Traslado de AFP	Porvenir	7	No
281	Activo	2019-11	2019	F	 33 	4915531	Bogotá	Traslado de AFP	Porvenir	10	No
282	Activo	2019-12	2019	F	 43 	2622254	Bogotá	Traslado de AFP	Protección	9	No
283	Activo	2019-1	2019	M	 37 	1637005	Medellín	Traslado de AFP	Porvenir	8	No
284	Activo	2019-2	2019	F	 66 	2123231	Bogotá	Traslado de AFP	Porvenir	3	No
285	Activo	2019-3	2019	M	 58 	5623790	Bogotá	Traslado de AFP	Skandia	10	No
286	Activo	2019-4	2019	M	 18 	2025570	Barranquilla	Traslado de AFP	Porvenir	10	No
287	Activo	2019-5	2019	M	 64 	3914539	Bogotá	Traslado de AFP	Protección	8	No
288	Activo	2019-6	2019	M	 49 	1865045	Medellín	Traslado de AFP	Porvenir	10	No
289	Activo	2019-7	2019	M	 26 	2492525	Bogotá	Traslado de AFP	Porvenir	10	No
290	Activo	2019-8	2019	F	 33 	3421752	Cartagena	Traslado de AFP	Porvenir	10	Si
291	Activo	2019-9	2019	F	 42 	3034493	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
292	Activo	2019-10	2019	M	 54 	3262892	Bogotá	Traslado de AFP	Protección	6	No
293	Activo	2019-11	2019	M	 18 	2898793	Bogotá	Traslado de AFP	Skandia	10	No
294	Activo	2019-12	2019	F	 57 	3353011	Medellín	Vinculación Inicial	Primer Trabajo	10	No
295	Activo	2019-1	2019	F	 60 	1458184	Bogotá	Traslado de AFP	Protección	7	No
296	Activo	2019-2	2019	M	 50 	3203917	Barranquilla	Vinculación Inicial	Primer Trabajo	5	No
